GR,DTCO,RES,RHOB
104.0631,204.4908,0.954423,1.678509
105.389,204.4843,0.952542,1.683889
108.0803,204.2622,0.937953,1.684931
112.9816,204.0752,0.939822,1.693296
103.0472,204.0125,0.942336,1.693457
98.87828,204.0453,0.907635,1.681691
103.2228,204.0848,0.921416,1.673069
98.91713,204.0482,0.926814,1.66862
101.7757,203.8612,0.928473,1.678903
111.8567,203.494,0.914295,1.687504
102.2522,203.0168,0.909532,1.691915
97.21824,202.6498,0.925673,1.69438
105.4949,202.5947,0.899612,1.688505
107.1274,202.7074,0.916487,1.7002
105.3458,202.69,0.921508,1.698907
107.4844,202.5769,0.933144,1.686998
104.2536,202.604,0.969019,1.705359
106.1708,202.7371,0.983721,1.728737
99.03592,202.7734,0.957764,1.773066
96.95922,202.6943,0.987744,1.770384
106.0554,202.4945,0.977171,1.76582
100.2159,202.0927,0.996044,1.76125
101.0238,201.7366,0.954435,1.753073
99.90874,201.8152,0.981777,1.755092
99.91239,202.2046,0.98419,1.747636
102.1297,202.5851,1.004203,1.737377
105.4358,202.8686,0.976021,1.722597
103.8114,202.9271,0.956764,1.717306
100.3894,202.7117,0.96591,1.723474
98.68504,202.4221,0.942052,1.733816
99.02757,202.2314,0.957345,1.736405
101.5911,202.1957,0.939578,1.725294
107.6518,202.3416,0.953428,1.712533
102.2939,202.6029,0.958509,1.70591
99.61235,202.8296,0.958579,1.711999
103.0094,202.9721,0.96374,1.718268
101.1011,203.0592,0.926932,1.721882
104.9725,203.1117,0.945126,1.715019
106.3738,203.1998,0.949169,1.704706
106.7038,203.3349,0.96647,1.699507
104.9526,203.3841,0.928034,1.702967
99.74996,203.2878,0.92733,1.708025
98.2795,203.1394,0.894906,1.707617
93.66015,203.0468,0.933117,1.70964
100.8685,203.0757,0.901185,1.719419
106.5871,203.1956,0.915631,1.740326
102.084,203.2719,0.932449,1.76324
97.59967,203.2609,1.014727,1.770202
97.94856,203.2356,0.977548,1.762906
85.71944,203.2728,0.978624,1.751996
104.4571,203.3954,0.965564,1.754745
108.2617,203.5896,0.991213,1.75015
112.4574,203.8434,0.966633,1.738659
110.8505,204.0505,0.953632,1.722438
107.1062,204.1147,0.944511,1.718495
106.1153,204.1085,0.935587,1.719858
105.8939,204.1261,0.930845,1.714525
113.3279,204.1969,0.939122,1.703474
109.9923,204.3269,0.923588,1.695421
106.9456,204.4672,0.945985,1.698424
102.9243,204.512,0.940958,1.688981
99.17329,204.4087,0.944095,1.68252
106.9779,204.211,0.944581,1.669971
112.3702,204.0331,0.972937,1.68564
112.4048,204.0643,0.930848,1.696111
104.5683,204.3559,0.936429,1.707304
111.5924,204.6689,0.926008,1.704812
107.7627,204.8024,0.960708,1.707408
99.6125,204.7738,0.935086,1.707887
110.6145,204.6843,0.960755,1.712035
106.3148,204.6417,0.949777,1.708862
106.8034,204.6973,0.968624,1.711687
107.1656,204.8099,0.955169,1.710346
99.76739,204.8965,0.935232,1.715425
107.752,204.9465,0.92467,1.711578
97.7135,204.998,0.906509,1.708729
108.4862,205.0577,0.884678,1.699267
101.5047,205.1085,0.873703,1.699934
102.4372,205.1077,0.890348,1.685188
95.97532,205.0468,0.876676,1.671731
93.70237,204.9982,0.859692,1.663671
95.52077,204.9835,0.874209,1.661056
95.48755,204.9508,0.870888,1.665794
96.75551,204.9117,0.870592,1.659126
99.39773,204.9417,0.876602,1.648361
99.93528,205.078,0.873052,1.640205
97.16723,205.173,0.890923,1.642811
100.327,205.0734,0.891656,1.65491
110.077,204.9186,0.892354,1.666559
105.6427,204.8533,0.861318,1.678042
106.0174,204.7504,0.8665,1.683287
107.2484,204.4886,0.870155,1.682305
100.7965,204.1413,0.870262,1.670856
97.17677,203.8924,0.872195,1.669953
101.6833,203.9162,0.832852,1.665922
103.7926,204.0854,0.861631,1.664852
102.4577,204.166,0.850229,1.654584
99.11716,204.1347,0.844603,1.652318
96.31518,203.9312,0.861389,1.650085
97.68608,203.5099,0.861556,1.648382
104.1428,202.9878,0.873204,1.640321
99.27652,202.6556,0.892149,1.639192
96.54287,202.8122,0.863449,1.64525
94.10933,203.2352,0.897203,1.657695
102.3699,203.4052,0.900422,1.662068
98.9311,203.1612,0.912047,1.673349
92.64526,202.6564,0.893321,1.678049
100.0831,202.1829,0.884153,1.685072
98.54057,202.1092,0.872697,1.679763
93.46232,202.4194,0.907846,1.674888
103.4295,202.6847,0.891948,1.672033
103.976,202.6111,0.905273,1.67388
98.87857,202.2969,0.897338,1.673653
102.2868,202.1061,0.899086,1.674556
98.59265,202.2182,0.923612,1.674927
102.8632,202.4115,0.935578,1.689322
105.4739,202.4598,0.944433,1.703563
110.0696,202.3807,0.93652,1.720984
114.04,202.2825,0.929992,1.727318
105.2882,202.2064,0.925982,1.730014
104.7631,202.1345,0.928538,1.728081
100.0496,202.065,0.917388,1.714091
100.6035,202.0499,0.928566,1.702425
100.9198,202.1014,0.912737,1.691007
100.9353,202.1263,0.932358,1.693518
97.1551,202.0364,0.937936,1.699803
100.597,201.8878,0.946488,1.706663
103.0376,201.806,0.92688,1.705668
102.1928,201.8096,0.934206,1.702205
104.5408,201.8878,0.938008,1.701489
105.6329,202.0519,0.978743,1.712657
110.5722,202.2405,0.97203,1.723785
105.3728,202.4005,0.968106,1.740212
103.2331,202.5273,0.964988,1.745105
97.21411,202.5891,0.981324,1.745265
104.892,202.6133,0.955767,1.735818
109.6892,202.6604,0.997505,1.737416
111.3839,202.7353,0.984256,1.741893
110.4344,202.8027,0.983024,1.747709
102.8975,202.8587,0.973186,1.750586
103.8944,202.9009,0.989526,1.730981
104.9391,202.9272,0.93318,1.710757
99.55025,202.958,0.9559,1.691508
99.34613,203.0083,0.936475,1.695772
103.437,203.0772,0.899512,1.702134
103.001,203.1368,0.930335,1.715262
105.2659,203.138,0.898327,1.73144
101.0393,203.0783,0.878813,1.727347
94.04795,203.029,0.896178,1.719712
96.11547,203.0248,0.918986,1.706124
99.6314,202.9673,0.902927,1.717523
99.48238,202.7142,0.905297,1.723619
100.0176,202.3015,0.917316,1.721485
104.4251,201.9225,0.916794,1.721471
100.5759,201.7721,0.937608,1.714864
102.1106,201.9266,0.95633,1.715891
104.7604,202.3022,0.96694,1.713979
105.3242,202.5699,0.942774,1.717117
98.2149,202.5096,0.952367,1.721414
103.3553,202.3785,0.943141,1.725415
97.76627,202.4926,0.960039,1.735744
102.3342,202.7165,0.926909,1.735736
102.9147,202.8138,0.932207,1.732753
101.721,203.1312,0.92985,1.730722
103.1376,203.7494,0.942146,1.735255
100.8312,203.8736,0.935201,1.741012
105.5264,203.2702,0.958167,1.736788
105.4382,202.6617,0.943783,1.733872
113.196,202.4695,0.947401,1.727024
114.6686,202.5201,0.941091,1.712853
113.6807,202.5085,0.978379,1.703125
111.1813,202.3433,0.971453,1.696106
110.9779,202.14,0.974162,1.693345
103.6304,201.9994,0.922094,1.696004
99.4072,201.945,0.924067,1.697817
83.08899,201.9529,0.940415,1.713175
97.05013,202.0094,0.967242,1.713972
89.34847,202.0888,0.972517,1.721588
98.74969,202.1999,0.937802,1.699732
94.42172,202.3898,0.947224,1.693965
92.57265,202.6262,0.946855,1.695859
98.6179,202.7836,0.940095,1.713628
91.78698,202.7793,0.864206,1.726686
86.15353,202.64,0.862247,1.721824
89.13522,202.4107,0.867179,1.724245
84.88385,202.1286,0.878267,1.724467
80.27209,201.8001,0.869043,1.732646
79.39156,201.3981,0.906031,1.747692
88.2257,200.9652,0.956682,1.760468
84.17905,200.6364,0.921062,1.77431
86.68133,200.4592,0.927382,1.772376
91.57204,200.372,0.938057,1.766082
95.71193,200.3727,0.951767,1.758819
97.56959,200.5101,0.953409,1.744417
101.3299,200.7514,0.966997,1.733706
106.9627,200.9252,0.961289,1.72269
110.0466,200.9126,0.960492,1.720908
107.5889,200.7639,0.964518,1.744856
104.3601,200.4724,0.974246,1.775663
101.4857,199.9541,0.996562,1.789329
105.7912,199.3931,1.016953,1.781799
99.78785,199.3212,1.000679,1.766227
101.6454,199.8934,1.027652,1.769927
100.5308,200.5971,1.006454,1.773026
100.9929,201.0795,0.982099,1.778854
95.81521,201.3884,0.9713,1.771308
103.7638,201.5433,0.948262,1.742849
105.6023,201.5263,0.939286,1.723108
102.8662,201.4495,0.956355,1.719003
103.503,201.4237,0.975883,1.736481
104.132,201.4139,0.974093,1.735825
110.5288,201.3511,0.940371,1.74113
109.4239,201.2347,0.969097,1.752912
101.7989,201.1078,0.95304,1.774547
112.9061,201.0572,0.956007,1.792004
105.6467,201.1823,0.961789,1.793345
105.1796,201.5461,0.950876,1.794646
107.8646,202.0542,0.963134,1.779519
110.9988,202.4416,0.984378,1.762058
106.4879,202.5868,0.964932,1.750887
104.038,202.6826,0.975396,1.740662
108.2537,202.642,0.97912,1.736777
102.326,202.3643,0.997916,1.735216
106.7841,202.1735,0.989014,1.733858
102.6854,201.9206,1.00049,1.734821
104.4575,201.5407,0.995793,1.725972
102.6152,201.3945,1.012527,1.729247
107.2908,201.3849,1.002822,1.72799
92.01978,201.4248,0.963654,1.733333
97.84829,201.4805,0.985727,1.738277
98.1868,201.399,1.008962,1.746367
90.89841,201.2879,0.990691,1.753065
92.08238,201.1384,0.979047,1.759661
95.61737,200.8929,1.000476,1.758311
80.75211,200.6006,1.001289,1.745862
99.83258,200.2969,0.996921,1.73644
100.8919,200.0794,1.009078,1.732997
100.8919,199.9266,1.002017,1.735223
98.22192,199.8093,1.002676,1.744671
83.03859,199.7182,1.014379,1.754426
83.03859,199.5907,1.036146,1.776067
84.0321,199.476,1.026123,1.78786
90.75478,199.5059,1.054765,1.799165
97.8945,199.6718,1.032544,1.786205
103.7982,199.8679,1.045399,1.770992
101.7427,200.0285,1.021691,1.765251
92.54109,200.0584,1.029385,1.76262
106.0595,200.0076,1.014704,1.772414
102.1354,200.2053,0.954014,1.777845
101.0059,200.7435,0.973747,1.77234
108.5369,201.2478,0.932586,1.754041
111.4706,201.489,0.941673,1.715772
108.9961,201.5176,0.931545,1.704254
108.3293,201.3574,0.921809,1.698801
109.3674,201.147,0.92836,1.709083
103.0084,200.9752,0.924216,1.714362
105.6568,200.7867,0.941983,1.719176
110.0901,200.6655,0.957049,1.72861
109.4798,200.5646,0.956542,1.737236
104.3462,200.3075,0.98847,1.740823
110.1647,199.9527,0.991552,1.739694
111.9324,199.7354,1.028189,1.749781
110.4539,199.803,0.994694,1.761052
106.6039,199.9931,1.012371,1.772696
101.8491,200.0633,1.002889,1.767447
104.834,200.002,0.980768,1.755101
103.6708,199.9857,0.9693,1.741328
99.2567,200.1204,0.977772,1.737105
96.89625,200.3495,0.984634,1.742817
101.5325,200.5608,0.977137,1.748421
103.2103,200.6949,0.967054,1.744677
110.7902,200.8068,0.993164,1.73475
114.2865,200.9495,0.987684,1.737403
104.9698,201.0595,0.989215,1.740812
102.9169,201.0867,0.976366,1.755376
106.4514,201.1047,0.950057,1.76161
107.4585,201.1648,0.963715,1.76562
104.4637,201.2264,0.960849,1.75638
106.5034,201.2187,0.96446,1.74441
104.6922,201.1582,0.971716,1.736433
101.6635,201.1568,0.968631,1.738292
108.229,201.2066,0.994037,1.743089
106.6046,201.1831,0.984367,1.749984
108.368,201.0377,0.996019,1.754809
106.8158,200.8635,1.021981,1.755512
102.0093,200.6844,1.003713,1.761204
103.8379,200.4194,1.004254,1.770063
111.139,200.1864,0.998948,1.781788
107.2372,200.1699,0.971174,1.784774
101.7464,200.3616,0.980245,1.773807
101.3372,200.6082,0.98179,1.759343
110.029,200.7637,1.00144,1.751642
105.419,200.7388,0.987172,1.747323
111.2685,200.5169,0.984441,1.749852
101.049,200.1211,1.009974,1.753584
99.51902,199.6231,1.04163,1.751362
104.9302,199.2734,1.002655,1.751722
100.3062,199.3139,1.031337,1.75695
104.3905,199.7542,1.011035,1.775
102.5893,200.3654,1.010778,1.792778
101.4255,200.8363,0.989548,1.792065
101.3351,201.1015,0.965626,1.778054
102.306,201.2522,0.954095,1.750955
102.1293,201.3178,0.960403,1.736264
105.5608,201.3228,0.951218,1.735772
106.223,201.2822,0.964488,1.739484
105.2432,201.214,0.959296,1.742614
101.2853,201.1436,0.950379,1.739714
102.5555,200.9094,0.976154,1.73077
109.0462,200.5113,0.97461,1.721059
104.92,200.2309,0.953117,1.715056
101.2725,200.207,0.942704,1.712929
98.673,200.3937,0.940588,1.710981
102.8268,200.5555,0.973668,1.713528
101.2033,200.5949,0.980091,1.718467
106.5572,200.7108,1.014459,1.722196
107.2889,200.9512,1.029146,1.725243
103.1826,201.1398,1.014756,1.7377
108.6238,201.1808,1.024889,1.754721
106.1974,201.0089,0.983155,1.775843
111.2918,200.6234,0.994832,1.783933
105.4993,200.2427,0.973142,1.77847
110.4595,200.0179,0.982133,1.757758
102.7298,199.9083,0.966625,1.743886
106.8552,199.8651,0.964888,1.743597
109.4422,199.8164,0.967339,1.747281
105.0635,199.7141,0.99289,1.741169
104.6746,199.854,0.988523,1.740826
105.2054,200.1531,0.987917,1.746542
100.1477,200.1014,0.991057,1.757208
101.5052,200.1093,0.996854,1.771641
103.3377,200.3926,0.981466,1.775714
98.8597,200.5637,0.853115,1.78352
93.07367,200.7289,0.937396,1.780065
94.90712,200.827,0.87982,1.778948
88.40598,200.7619,0.811436,1.778741
81.03986,200.6675,0.843194,1.781532
80.85976,200.5699,0.836627,1.771788
83.11736,200.4689,0.830053,1.769113
77.5064,200.3497,0.809195,1.771773
76.11779,200.1198,0.796873,1.774692
78.37481,199.8814,0.868016,1.758526
85.01768,199.8246,0.859636,1.729372
92.29222,199.7902,0.919484,1.701421
95.54179,199.6443,0.857495,1.693717
93.96591,199.4613,0.914904,1.701192
94.48313,199.3026,0.902706,1.724936
100.6735,199.2431,0.92675,1.736431
105.4009,199.3292,0.912453,1.739101
105.2812,199.5136,0.921446,1.745586
101.7769,199.8668,0.959215,1.757326
104.5066,200.1446,0.958264,1.765762
97.25687,199.9737,0.931129,1.77683
92.43556,200.0154,0.951607,1.782334
101.5503,200.6356,0.960405,1.779434
101.191,201.1221,0.960778,1.754835
99.20476,201.1653,0.960458,1.732978
97.30096,201.0478,0.975639,1.729427
104.3441,201.0282,0.946922,1.731294
100.5216,201.0757,0.927914,1.724005
109.0425,200.9878,0.949876,1.717188
105.89,200.8114,0.937417,1.711578
101.5457,200.7909,0.926726,1.724731
92.68258,201.0973,0.955442,1.729755
99.26999,201.6054,0.940299,1.744327
101.5419,201.935,0.950079,1.749085
95.36465,201.9233,0.947501,1.751244
100.8235,201.7507,0.962585,1.746825
103.3029,201.7237,0.976462,1.7429
106.2704,201.8791,0.951563,1.727683
110.8578,201.8915,0.968523,1.713337
108.0926,201.6296,0.836512,1.695137
108.2501,201.3992,0.833041,1.683761
103.5956,201.2491,0.846048,1.68321
87.2694,200.9033,0.845618,1.681907
95.05224,200.4709,0.860909,1.682123
97.76989,200.1904,0.90062,1.666938
95.07209,200.1335,0.931919,1.659936
98.78218,200.2332,0.938118,1.667787
93.86768,200.376,0.922275,1.697045
100.7382,200.7314,0.921883,1.726703
99.05122,201.3933,0.893085,1.74292
102.1557,201.9775,0.88079,1.738518
100.5684,202.1573,0.879774,1.723986
93.68822,201.9276,0.862205,1.707225
94.24028,201.4517,0.882099,1.693146
96.6573,201.0633,0.872178,1.682759
103.7502,200.9361,0.88928,1.676869
103.5716,200.9588,0.881375,1.673806
107.6915,201.026,0.88346,1.68536
98.0491,201.0392,0.86233,1.689514
100.6711,200.8738,0.857593,1.690571
97.258,200.5471,0.867321,1.673941
97.24792,200.1669,0.88196,1.676593
94.46189,199.8522,0.908441,1.685889
101.276,199.716,0.923755,1.703626
98.51552,199.7175,0.939079,1.704334
96.93772,199.7708,0.930918,1.696653
100.6874,199.8443,0.919141,1.706071
104.9931,199.9415,0.907864,1.725555
101.3828,200.1454,0.904845,1.750001
98.58834,200.4588,0.913608,1.737337
98.53809,200.7219,0.90506,1.728232
99.52182,200.7997,0.892938,1.711095
102.3334,200.814,0.907129,1.706066
99.13154,200.9753,0.892443,1.685365
104.4654,201.2005,0.87673,1.673186
103.5659,201.2984,0.889664,1.666126
102.0484,201.229,0.883158,1.671524
99.67812,201.0548,0.876091,1.670746
97.73424,200.8872,0.878874,1.669814
100.8252,200.7568,0.892937,1.674875
99.61777,200.5958,0.888883,1.68033
101.6399,200.4022,0.895482,1.692493
98.84956,200.2157,0.903414,1.690592
105.3885,200.0258,0.914601,1.702257
96.43984,199.8376,0.91558,1.714222
101.2617,199.6915,0.931001,1.731802
108.3723,199.566,0.939629,1.739289
108.9266,199.458,0.932269,1.731951
106.3746,199.521,0.932618,1.724376
109.0633,199.6962,0.93598,1.720042
101.5145,199.7583,0.939941,1.722008
101.1601,199.7973,0.929578,1.72287
105.9238,199.8898,0.944602,1.722759
107.7406,199.957,0.984489,1.739897
107.598,199.9992,0.968104,1.750876
107.8266,200.0705,0.98871,1.759245
110.0976,200.2553,0.96236,1.756984
113.8035,200.5626,0.990208,1.75445
106.6237,200.8819,0.945921,1.750726
104.876,201.1095,0.953927,1.747575
109.1821,201.2096,0.946325,1.737428
114.1781,201.2061,0.92848,1.721311
111.8188,201.1594,0.910853,1.695064
98.83174,201.0922,0.911524,1.690013
102.486,200.9137,0.961206,1.701225
109.6716,200.6272,0.989307,1.71617
111.8259,200.3702,0.982235,1.734186
108.3654,200.1845,0.968023,1.743927
106.6762,200.1207,0.958878,1.758555
107.0977,200.0755,0.969723,1.757367
106.945,199.9475,0.959151,1.748563
108.8532,199.8856,0.942108,1.744336
101.8409,199.9138,0.952272,1.741407
103.7593,199.9692,0.958863,1.74593
102.8557,200.0468,0.953337,1.739695
102.9809,200.1329,0.926793,1.736769
100.4242,200.1583,0.955974,1.741677
102.6232,199.9952,0.966304,1.752622
110.5744,199.6528,0.97863,1.761017
112.5727,199.3312,1.017321,1.766155
107.3663,199.2409,0.983514,1.774623
100.6942,199.3528,0.990686,1.770191
109.5069,199.4349,1.007443,1.770171
99.39423,199.3796,0.983448,1.754663
104.2688,199.3342,0.969225,1.752623
101.4104,199.3941,0.956157,1.750835
108.9869,199.4889,0.957722,1.75019
101.9076,199.6008,0.922185,1.744494
101.1511,199.5471,0.93024,1.728069
96.81986,199.2337,0.938933,1.721106
100.2359,198.9229,0.968253,1.721745
103.6359,198.5868,0.980115,1.731701
102.9585,198.1413,0.962537,1.751545
101.6231,197.8121,0.957131,1.762189
105.5012,197.8531,0.96244,1.768022
98.09804,198.1485,0.962073,1.766681
107.0795,198.3513,0.973358,1.757332
106.6536,198.4316,0.971986,1.750734
106.5987,198.5101,0.990741,1.742208
110.4973,198.625,0.968371,1.752592
104.848,198.699,0.965067,1.752174
106.77,198.7536,0.958073,1.750726
110.9986,198.897,0.939393,1.749844
104.8026,199.0758,0.936211,1.754708
103.2573,199.2809,0.948631,1.751853
105.2342,199.4692,0.946907,1.741702
101.52,199.5941,0.959827,1.731469
106.6206,199.74,0.943055,1.729418
104.7322,199.9103,0.950952,1.72107
101.3531,200.0539,0.946589,1.71824
105.2796,200.1673,0.970971,1.713327
107.4744,200.2919,0.93053,1.719792
103.5082,200.4702,0.917651,1.719239
104.3632,200.6659,0.937083,1.724441
104.1961,200.7641,0.931081,1.722362
101.0931,200.726,0.915954,1.719204
102.0396,200.6199,0.904725,1.706632
106.1261,200.525,0.90518,1.693559
100.5772,200.4662,0.918567,1.69293
103.3411,200.4073,0.938757,1.693825
104.3956,200.3085,0.912955,1.685135
106.0687,200.2157,0.907439,1.672688
107.5327,200.1891,0.899339,1.674134
99.96365,200.1592,0.919634,1.687905
99.5462,200.0116,0.955396,1.693853
101.4703,199.7291,0.953714,1.695386
107.2816,199.3932,0.952939,1.697567
102.7014,199.1889,0.941724,1.713075
107.9975,199.1495,0.959697,1.725371
103.5471,199.1191,0.948457,1.736124
104.1269,199.0923,0.955879,1.741181
110.1561,199.1,0.983339,1.742808
111.0578,199.0954,0.996856,1.742533
104.0977,199.0588,1.005343,1.736178
104.7741,198.9899,1.00395,1.744285
103.6929,198.9328,1.002541,1.759783
105.3072,198.9811,1.005878,1.77075
105.6342,199.0731,0.989517,1.771708
110.1602,199.1294,0.995926,1.766522
99.95416,199.2896,1.012173,1.770083
111.2385,199.5387,0.999625,1.767428
110.3269,199.7298,0.994227,1.763101
106.1353,199.87,0.979236,1.754999
105.774,199.9606,0.989009,1.759809
106.8075,199.9493,0.98542,1.76118
101.2154,199.891,0.982803,1.763796
108.2198,199.8233,0.952893,1.757982
103.6185,199.7053,0.943058,1.74906
105.9244,199.5428,0.939771,1.742965
106.4182,199.2903,0.963744,1.746773
98.47321,198.843,0.983198,1.754919
94.98203,198.292,1.012067,1.750079
95.25526,197.8671,1.009685,1.759063
111.4108,197.5844,1.004867,1.790491
104.1854,197.392,1.017979,1.809989
104.7165,197.3992,0.988614,1.804216
100.2905,197.7744,1.001817,1.785894
